time_step,q1,q2,dq1,dq2,ddq1,ddq2,x,y,u1,u2,target_index
0.0,0.09532769001139793,0.4504205278103238,10.0,10.0,-1010.2185083796413,2540.7098696096173,1.8501989173602538,0.6142411427684478,-115.03912817653965,1431.9966252404138,0
0.01,0.04425023560475233,0.5907525080270151,10.0,10.0,-510.774544066456,1403.3198021669127,1.8040911870775629,0.6374155192507734,91.82514616011561,911.725281590191,0
0.02,0.0192459300013138,0.6714685093353261,10.0,10.0,-250.04305603438527,807.1600130831099,1.7706058538083265,0.6563327701038842,196.41664252883533,624.3612710382454,0
0.03,0.008219248365045234,0.7198833461572801,10.0,10.0,-110.26681636268567,484.1483682195397,1.7464046044838168,0.6736736932671,247.61731390498306,459.0750524447552,0
0.04,0.004951565414887579,0.7499983557507894,10.0,10.0,-32.67682950157655,301.1500959350929,1.72829360175218,0.6902037419893683,270.1955791164157,359.9331411520312,0
0.05,0.006069632651780379,0.7694018796262568,10.0,10.0,11.180672368927999,194.0352387546743,1.714072609767369,0.706122451225449,276.8855350178164,298.26450002353664,0
0.06,0.009666077485001728,0.7823914496659765,10.0,10.0,35.9644483322135,129.89570039719635,1.7023355395402748,0.721465875596081,274.5947025102839,258.53020385950964,0
0.07,0.01463307412397294,0.7914742344774386,10.0,10.0,49.66996638971212,90.82784811462034,1.6922055667720537,0.736230240864896,267.2288762571824,231.93003554344045,0
0.08,0.020317024898587784,0.7981415911610568,10.0,10.0,56.83950774614843,66.67356683618202,1.6831409891980196,0.7504090239578523,257.05658982518366,213.32997029445048,0
0.09,0.026329441204401016,0.8032921172929933,10.0,10.0,60.12416305813232,51.50526131936519,1.6748083758810122,0.7640023164853447,245.41623707643873,199.67609838244576,0
0.1,0.03243926369243488,0.8074721258440749,10.0,10.0,61.09822488033871,41.80008551081595,1.6670026996162295,0.7770175475112387,233.10333817425894,189.12832611229376,0
0.11,0.03850993192877499,0.8110160603563336,10.0,10.0,60.70668236340109,35.43934512258619,1.6595977686418997,0.7894678978167609,220.5910395337304,180.56794638499937,0
0.12,0.04446197306501284,0.8141299447766317,10.0,10.0,59.52041136237843,31.1388442029817,1.6525156549091435,0.8013704516331585,208.15897864429968,173.31010525459126,0
0.13,0.05025051391455447,0.8169415518339472,10.0,10.0,57.88540849541633,28.116070573155415,1.6457078963356881,0.8127446642219598,195.96989266409125,166.93291853719205,0
0.14,0.05585166672639281,0.8195307906362357,10.0,10.0,56.011528118383374,25.892388022884187,1.6391439596925008,0.8236112339549215,184.11566779451772,161.17474011066605,0
0.15,0.06125424927318877,0.8219482046798184,10.0,10.0,54.02582546795956,24.174140435827944,1.6328041704200205,0.8339913216642968,172.64521764828396,155.87193606842013,0
0.16,0.06645473460385691,0.8242262705360255,10.0,10.0,52.00485330668139,22.780658562070073,1.6266753874439406,0.8439060322802323,161.58143833885273,150.92100563465416,0
0.17,0.07145416547443469,0.8263863158751829,10.0,10.0,49.99430870577782,21.600453391574085,1.6207483636878368,0.8533760829205342,150.93155006254867,146.25544440818348,0
0.18,0.07625626775361997,0.8284427630823398,10.0,10.0,48.02102279185292,20.56447207156902,1.6150161411515795,0.8624215989970397,140.69341553376742,141.83157805717718,0
0.19,0.08086629712854423,0.8304057363404677,10.0,10.0,46.10029374924254,19.629732581278827,1.6094730804435269,0.8710619962087351,130.8594032338441,137.6198725024557,0
0.2,0.08529033499255441,0.8322826655765576,10.0,10.0,44.240378640101746,18.769292360899108,1.6041142789280636,0.879315919137902,121.41874905295535,133.59959529143265,0
0.21,0.08953485977620428,0.8340792747122546,10.0,10.0,42.44524783649866,17.96609135696992,1.5989352264507803,0.887201216550636,112.35899812484847,129.7555311345675,0
0.22,0.09360648730426868,0.8358001916128924,10.0,10.0,40.71627528064406,17.209169006377813,1.5939316058636703,0.8947349400872645,103.66688262601049,126.07595822518941,0
0.23,0.09751181491476515,0.8374493253789743,10.0,10.0,39.053276104964795,16.491337660819163,1.5890991813834021,0.9019333575350523,95.32885345384086,122.55139922213905,0
0.24,0.10125732927453027,0.839030100427118,10.0,10.0,37.45514359765117,15.807750481437047,1.5844337398318402,0.9088119749106334,87.33139942746244,119.17384865430493,0
0.25,0.10484935327511759,0.840545602342068,10.0,10.0,35.9202400058732,15.155019149500168,1.5799310633452808,0.9153855636000883,79.66123605473847,115.93629358294548,0
0.26,0.10829401687453664,0.8419986693218756,10.0,10.0,34.44663599419052,14.530669798076147,1.5755869204628654,0.9216681901381677,72.30541427310243,112.83241493384497,0
0.27,0.11159724257475612,0.8433919500364373,10.0,10.0,33.032257002194676,13.932807145616316,1.5713970676221216,0.927673247082534,65.25138015565763,109.85640024048162,0
0.28,0.11476473980542427,0.844727940724194,10.0,10.0,31.674972306681614,13.359906877567237,1.5673572562342266,0.9334134840090877,58.48700464714699,107.00282516389854,0
0.29,0.11780200468689249,0.8460090094317508,10.0,10.0,30.372648814682194,12.810687075568682,1.563463242442151,0.938901038024602,52.000595062404535,104.266577527431,0
0.3,0.1207143230014738,0.8472374122716755,10.0,10.0,29.123183145813226,12.284028399245932,1.5597107978481013,0.9441474634321739,45.78089556948449,101.64280767940856,0
0.31,0.12350677503695431,0.8484153047072429,10.0,10.0,27.92452035480505,11.778924355674278,1.556095720220029,0.949163760339085,39.81708110324473,99.1268952005756,0
0.32,0.12618424148099278,0.8495447497223031,10.0,10.0,26.774664440384523,11.294450150601628,1.5526138436272845,0.9539604020954018,34.09874744512427,96.71442579505798,0
